timestamp,subject,condition,cond_index,idx,midi_note,frequency,direction,interval,azimuth,elevation,elevation_ls,azimuth_ls,elevation_diff
2024-10-21 11:07:46.688532,sub00,piano,3,52,61.0,277.1826309768721,25,NA,-6.67315673828125,-34.99403381347656,-25.0,0.0,-9.994033813476562
2024-10-21 11:07:51.233337,sub00,piano,3,53,59.0,246.94165062806212,23,NA,-9.40460205078125,14.00603485107422,0.0,0.0,14.00603485107422
2024-10-21 11:07:55.891784,sub00,piano,3,54,63.0,311.1269837220809,24,NA,-7.928619384765625,-12.6595458984375,-12.5,0.0,-0.1595458984375
2024-10-21 11:08:00.589113,sub00,piano,3,55,56.0,207.65234878997256,22,NA,-12.2127685546875,37.85724449157715,12.5,0.0,25.35724449157715
2024-10-21 11:08:05.381326,sub00,piano,3,56,84.0,1046.5022612023945,23,NA,-10.90716552734375,16.712800979614258,0.0,0.0,16.712800979614258
2024-10-21 11:08:10.932787,sub00,piano,3,57,78.0,739.9888454232688,23,NA,-12.59143981933594,39.97187328338623,0.0,0.0,39.97187328338623
2024-10-21 11:08:15.501596,sub00,piano,3,58,61.0,277.1826309768721,24,NA,-9.278289794921877,-14.51161766052246,-12.5,0.0,-2.011617660522459
2024-10-21 11:08:20.160152,sub00,piano,3,59,88.0,1318.5102276514797,22,NA,-12.79931640625,42.682464599609375,12.5,0.0,30.182464599609375
2024-10-21 11:08:24.801408,sub00,piano,3,60,83.0,987.7666025122484,21,NA,-10.67620849609375,17.391372203826904,25.0,0.0,-7.608627796173096
2024-10-21 11:08:29.434908,sub00,piano,3,61,59.0,246.94165062806212,22,NA,-13.473358154296877,41.67217826843262,12.5,0.0,29.172178268432617
2024-10-21 11:08:33.869432,sub00,piano,3,62,71.0,493.88330125612424,24,NA,-8.608734130859375,-12.31025505065918,-12.5,0.0,0.1897449493408203
2024-10-21 11:08:39.010015,sub00,piano,3,63,60.0,261.6255653005986,25,NA,-7.977508544921875,-34.58320236206055,-25.0,0.0,-9.583202362060549
2024-10-21 11:08:43.750640,sub00,piano,3,64,62.0,293.66476791740763,22,NA,-13.365570068359377,38.656694412231445,12.5,0.0,26.156694412231445
2024-10-21 11:08:48.462973,sub00,piano,3,65,87.0,1244.5079348883237,24,NA,-8.6256103515625,-10.159652709960938,-12.5,0.0,2.3403472900390625
2024-10-21 11:08:53.490319,sub00,piano,3,66,67.0,391.9954359817492,25,NA,-8.345916748046875,-37.43553924560547,-25.0,0.0,-12.435539245605469
2024-10-21 11:08:57.897256,sub00,piano,3,67,75.0,622.2539674441618,24,NA,-11.46484375,16.177279949188232,-12.5,0.0,28.677279949188232
2024-10-21 11:09:02.725633,sub00,piano,3,68,86.0,1174.6590716696303,24,NA,-9.224273681640623,-15.093496322631836,-12.5,0.0,-2.593496322631836
2024-10-21 11:09:07.549521,sub00,piano,3,69,77.0,698.4564628660079,23,NA,-12.343048095703123,19.775212287902832,0.0,0.0,19.775212287902832
2024-10-21 11:09:12.130946,sub00,piano,3,70,75.0,622.2539674441618,22,NA,-15.157562255859377,42.26561737060547,12.5,0.0,29.76561737060547
2024-10-21 11:09:16.553516,sub00,piano,3,71,71.0,493.88330125612424,23,NA,-12.00177001953125,17.259708404541016,0.0,0.0,17.259708404541016
2024-10-21 11:09:21.556393,sub00,piano,3,72,57.0,220.0,23,NA,-15.629974365234377,42.357666015625,0.0,0.0,42.357666015625
2024-10-21 11:09:25.993736,sub00,piano,3,73,85.0,1108.7305239074883,22,NA,-12.828155517578123,18.266566276550293,12.5,0.0,5.766566276550293
2024-10-21 11:09:30.295915,sub00,piano,3,74,87.0,1244.5079348883237,21,NA,-16.137603759765625,46.308231353759766,25.0,0.0,21.30823135375977
2024-10-21 11:09:34.798440,sub00,piano,3,75,68.0,415.3046975799452,21,NA,-12.4112548828125,15.916125774383543,25.0,0.0,-9.083874225616457
2024-10-21 11:09:39.464871,sub00,piano,3,76,87.0,1244.5079348883237,22,NA,-14.884307861328123,43.3428840637207,12.5,0.0,30.842884063720703
2024-10-21 11:09:44.113161,sub00,piano,3,77,64.0,329.62755691286986,25,NA,-9.672515869140623,-17.851882934570312,-25.0,0.0,7.1481170654296875
2024-10-21 11:09:48.488008,sub00,piano,3,78,87.0,1244.5079348883237,25,NA,-8.219818115234375,-37.0335693359375,-25.0,0.0,-12.0335693359375
2024-10-21 11:09:52.833353,sub00,piano,3,79,82.0,932.3275230361796,21,NA,-11.9090576171875,15.417644023895264,25.0,0.0,-9.582355976104736
2024-10-21 11:09:57.196575,sub00,piano,3,80,81.0,880.0,24,NA,-9.3465576171875,-12.739360809326172,-12.5,0.0,-0.2393608093261718
2024-10-21 11:10:01.990342,sub00,piano,3,81,68.0,415.3046975799452,25,NA,-9.8826904296875,-35.8316650390625,-25.0,0.0,-10.8316650390625
2024-10-21 11:10:06.337013,sub00,piano,3,82,80.0,830.6093951598904,25,NA,-9.376312255859377,-13.827508926391602,-25.0,0.0,11.172491073608398
2024-10-21 11:10:10.973274,sub00,piano,3,83,69.0,440.0,24,NA,-10.197418212890623,-14.733543395996094,-12.5,0.0,-2.2335433959960938
2024-10-21 11:10:16.245915,sub00,piano,3,84,85.0,1108.7305239074883,23,NA,-15.939117431640623,43.40699005126953,0.0,0.0,43.40699005126953
2024-10-21 11:10:41.860544,sub00,piano,3,85,73.0,554.3652619537442,22,NA,-2.2542724609375,42.06581687927246,12.5,0.0,29.56581687927246
2024-10-21 11:10:46.222868,sub00,piano,3,86,84.0,1046.5022612023945,21,NA,-2.256591796875,20.619593620300293,25.0,0.0,-4.380406379699707
2024-10-21 11:10:50.574096,sub00,piano,3,87,74.0,587.3295358348153,23,NA,-2.00091552734375,20.79294490814209,0.0,0.0,20.79294490814209
2024-10-21 11:10:55.140957,sub00,piano,3,88,73.0,554.3652619537442,21,NA,-5.401336669921875,42.67243576049805,25.0,0.0,17.672435760498047
