condition,midi,band,center_freq_hz,level_db
harmoniccomplex,104,4,2005.9415210019752,-0.7533895310718063
harmoniccomplex,104,5,3049.6957311016477,89.62823468136499
harmoniccomplex,104,6,4580.83733887449,79.26199320262245
harmoniccomplex,104,7,6826.94806306872,79.90119523133228
harmoniccomplex,104,8,10122.85498989576,70.05450752181686
harmoniccomplex,104,9,14957.456015162068,59.18911499120436
harmoniccomplex,57,0,253.76368639181615,89.62689385573997
harmoniccomplex,57,1,478.8279082512245,79.90900252487016
harmoniccomplex,57,2,809.6269994405562,68.62339466660055
harmoniccomplex,57,3,1294.4969002249193,51.52292220069242
harmoniccomplex,57,4,2005.9415210019752,26.049075800037574
harmoniccomplex,57,5,3049.6957311016477,-19.785065916203216
harmoniccomplex,57,6,4580.83733887449,-17.63165954891564
harmoniccomplex,57,7,6826.94806306872,-15.759417285775825
harmoniccomplex,57,8,10122.85498989576,-14.373166279928798
harmoniccomplex,57,9,14957.456015162068,-12.777206400143479
harmoniccomplex,103,0,253.76368639181615,-28.174292391700874
harmoniccomplex,103,1,478.8279082512245,-25.898585083297046
harmoniccomplex,103,2,809.6269994405562,-23.612318513454262
harmoniccomplex,103,3,1294.4969002249193,-21.09006066325761
harmoniccomplex,103,4,2005.9415210019752,16.445664524433056
harmoniccomplex,103,5,3049.6957311016477,89.97835634367652
harmoniccomplex,103,6,4580.83733887449,72.7568118170099
harmoniccomplex,103,7,6826.94806306872,79.40554219894419
harmoniccomplex,103,8,10122.85498989576,69.6987538270624
harmoniccomplex,103,9,14957.456015162068,57.932711054355615
viola,82,0,253.76368639181615,15.290855572142735
viola,82,1,478.8279082512245,18.665594179206966
viola,82,2,809.6269994405562,58.739947969147075
viola,82,3,1294.4969002249193,55.598381546261386
viola,82,4,2005.9415210019752,64.26741416189888
viola,82,5,3049.6957311016477,63.566378767544904
viola,82,6,4580.83733887449,60.97343709276457
viola,82,7,6826.94806306872,48.361442323728255
viola,82,8,10122.85498989576,41.19424850960335
viola,82,9,14957.456015162068,32.547265214423675
viola,96,0,253.76368639181615,20.3315182429469
viola,96,1,478.8279082512245,20.108687890561313
viola,96,2,809.6269994405562,22.758342620041873
viola,96,3,1294.4969002249193,25.132752679574534
viola,96,4,2005.9415210019752,62.949234952063534
viola,96,5,3049.6957311016477,56.47945586102014
viola,96,6,4580.83733887449,64.65756630891597
viola,96,7,6826.94806306872,59.66157121668271
viola,96,8,10122.85498989576,52.90590502560121
viola,96,9,14957.456015162068,40.69380542630688
viola,106,0,253.76368639181615,19.82793934812595
viola,106,1,478.8279082512245,22.627543223477687
viola,106,2,809.6269994405562,23.14610868133474
viola,106,3,1294.4969002249193,23.394531673139895
viola,106,4,2005.9415210019752,22.609682836604556
viola,106,5,3049.6957311016477,59.51217492298077
viola,106,6,4580.83733887449,59.30952641784785
viola,106,7,6826.94806306872,64.14163698021031
viola,106,8,10122.85498989576,59.72133775596025
viola,106,9,14957.456015162068,54.09772578003502
viola,73,0,253.76368639181615,25.932651204067096
viola,73,1,478.8279082512245,68.37051080118638
viola,73,2,809.6269994405562,63.57628243225358
viola,73,3,1294.4969002249193,64.75901818730941
viola,73,4,2005.9415210019752,63.70108213085025
viola,73,5,3049.6957311016477,60.852366953117496
viola,73,6,4580.83733887449,54.30189524554025
viola,73,7,6826.94806306872,43.9775586809174
viola,73,8,10122.85498989576,33.440153492300524
viola,73,9,14957.456015162068,24.080474895235096
viola,67,0,253.76368639181615,58.25534731842161
viola,67,1,478.8279082512245,62.69748022005531
viola,67,2,809.6269994405562,60.771845739908805
viola,67,3,1294.4969002249193,61.672702243425675
viola,67,4,2005.9415210019752,63.27028753339799
viola,67,5,3049.6957311016477,59.19092620644907
viola,67,6,4580.83733887449,50.41199623897886
viola,67,7,6826.94806306872,39.25771958985144
viola,67,8,10122.85498989576,29.889574158298153
viola,67,9,14957.456015162068,19.163206857148115
viola,78,0,253.76368639181615,14.975051307219777
viola,78,1,478.8279082512245,50.21082011985023
viola,78,2,809.6269994405562,60.85588847530871
viola,78,3,1294.4969002249193,63.70536741620113
viola,78,4,2005.9415210019752,65.09294418248521
viola,78,5,3049.6957311016477,62.042826184741145
viola,78,6,4580.83733887449,59.62502537013988
viola,78,7,6826.94806306872,49.322967077223616
viola,78,8,10122.85498989576,39.44791811503097
viola,78,9,14957.456015162068,31.25469776464149
viola,100,0,253.76368639181615,19.646158725774697
viola,100,1,478.8279082512245,20.12287030874983
viola,100,2,809.6269994405562,22.26805714968397
viola,100,3,1294.4969002249193,20.545973811792678
viola,100,4,2005.9415210019752,56.69506185626359
viola,100,5,3049.6957311016477,60.977229825787596
viola,100,6,4580.83733887449,63.44718684197099
viola,100,7,6826.94806306872,61.651063479257644
viola,100,8,10122.85498989576,56.764176293357444
viola,100,9,14957.456015162068,47.9540493723494
viola,84,0,253.76368639181615,19.30548515297118
viola,84,1,478.8279082512245,21.476347859577338
viola,84,2,809.6269994405562,60.68654819834963
viola,84,3,1294.4969002249193,61.59976432479762
viola,84,4,2005.9415210019752,65.19999689419836
viola,84,5,3049.6957311016477,64.6791145048817
viola,84,6,4580.83733887449,57.86673346141156
viola,84,7,6826.94806306872,48.054539573707295
viola,84,8,10122.85498989576,39.80696015817108
viola,84,9,14957.456015162068,32.5826263668677
viola,90,0,253.76368639181615,20.883116317099535
viola,90,1,478.8279082512245,22.39324863523461
viola,90,2,809.6269994405562,23.12028330898444
viola,90,3,1294.4969002249193,61.695187685839976
viola,90,4,2005.9415210019752,56.421692779527234
viola,90,5,3049.6957311016477,64.32957586673454
viola,90,6,4580.83733887449,60.679188162954965
viola,90,7,6826.94806306872,54.160729074486966
viola,90,8,10122.85498989576,44.10007908671014
viola,90,9,14957.456015162068,35.11892800042909
viola,59,0,253.76368639181615,67.83740896795993
viola,59,1,478.8279082512245,62.581584199916364
viola,59,2,809.6269994405562,61.67992252396694
viola,59,3,1294.4969002249193,59.825214189186795
viola,59,4,2005.9415210019752,56.035105537893756
viola,59,5,3049.6957311016477,51.39625401277463
viola,59,6,4580.83733887449,44.02007933094392
viola,59,7,6826.94806306872,32.22885080843249
viola,59,8,10122.85498989576,22.022960747678294
viola,59,9,14957.456015162068,15.395044304589325
viola,75,0,253.76368639181615,23.960432119827672
viola,75,1,478.8279082512245,65.52224922301659
viola,75,2,809.6269994405562,65.16278414616576
viola,75,3,1294.4969002249193,64.5639929783957
viola,75,4,2005.9415210019752,63.123762403796235
viola,75,5,3049.6957311016477,63.032738528390304
viola,75,6,4580.83733887449,56.53377932838724
viola,75,7,6826.94806306872,45.95280386461944
viola,75,8,10122.85498989576,36.76293987964593
viola,75,9,14957.456015162068,26.054494686855193
viola,61,0,253.76368639181615,74.7479416434672
viola,61,1,478.8279082512245,67.48707716571514
viola,61,2,809.6269994405562,62.2485551245954
viola,61,3,1294.4969002249193,59.10205587716569
viola,61,4,2005.9415210019752,57.7344055438515
viola,61,5,3049.6957311016477,51.95133156101246
viola,61,6,4580.83733887449,45.55850955959174
viola,61,7,6826.94806306872,31.73595213864864
viola,61,8,10122.85498989576,21.606969753601458
viola,61,9,14957.456015162068,14.732749793666768
viola,89,0,253.76368639181615,21.214469050787905
viola,89,1,478.8279082512245,22.751780416081534
viola,89,2,809.6269994405562,24.470717238692462
viola,89,3,1294.4969002249193,62.773266335046465
viola,89,4,2005.9415210019752,57.087354273756816
viola,89,5,3049.6957311016477,64.81450934364739
viola,89,6,4580.83733887449,60.78334718872882
viola,89,7,6826.94806306872,53.598842792345145
viola,89,8,10122.85498989576,42.05296107218756
viola,89,9,14957.456015162068,33.74284818505181
viola,97,0,253.76368639181615,20.682050396724748
viola,97,1,478.8279082512245,20.44805912360712
viola,97,2,809.6269994405562,22.27945335120077
viola,97,3,1294.4969002249193,24.135736677027054
viola,97,4,2005.9415210019752,62.0023959503569
viola,97,5,3049.6957311016477,54.833284865421234
viola,97,6,4580.83733887449,64.97295976545085
viola,97,7,6826.94806306872,59.71295432342284
viola,97,8,10122.85498989576,53.58261198274845
viola,97,9,14957.456015162068,43.09907444452548
viola,83,0,253.76368639181615,15.040040128369514
viola,83,1,478.8279082512245,18.429832455929333
viola,83,2,809.6269994405562,56.47318453369294
viola,83,3,1294.4969002249193,54.10365738133473
viola,83,4,2005.9415210019752,63.40145817279955
viola,83,5,3049.6957311016477,63.039007485072474
viola,83,6,4580.83733887449,61.57653422473896
viola,83,7,6826.94806306872,51.598920071395575
viola,83,8,10122.85498989576,42.26857752085449
viola,83,9,14957.456015162068,33.52708184301135
viola,107,0,253.76368639181615,19.53185347092409
viola,107,1,478.8279082512245,23.598070605421793
viola,107,2,809.6269994405562,24.156707172655775
viola,107,3,1294.4969002249193,24.231651486993325
viola,107,4,2005.9415210019752,21.99770508270214
viola,107,5,3049.6957311016477,57.35892835642438
viola,107,6,4580.83733887449,61.18406339218013
viola,107,7,6826.94806306872,63.36153765687107
viola,107,8,10122.85498989576,61.38810488799841
viola,107,9,14957.456015162068,55.64139011220832
viola,66,0,253.76368639181615,60.885777324913036
viola,66,1,478.8279082512245,62.79695293894318
viola,66,2,809.6269994405562,62.10989880170299
viola,66,3,1294.4969002249193,63.50170769769365
viola,66,4,2005.9415210019752,64.28671890022777
viola,66,5,3049.6957311016477,57.719320157215435
viola,66,6,4580.83733887449,49.66188998790975
viola,66,7,6826.94806306872,38.27263890162324
viola,66,8,10122.85498989576,28.85346422573919
viola,66,9,14957.456015162068,17.753237622044814
viola,72,0,253.76368639181615,26.176602713258
viola,72,1,478.8279082512245,68.6977878904887
viola,72,2,809.6269994405562,62.67025596622021
viola,72,3,1294.4969002249193,63.80514612667105
viola,72,4,2005.9415210019752,65.05896795933336
viola,72,5,3049.6957311016477,60.503493138042934
viola,72,6,4580.83733887449,52.611508377096
viola,72,7,6826.94806306872,43.03851911079062
viola,72,8,10122.85498989576,31.71188416494516
viola,72,9,14957.456015162068,22.760039728290362
viola,79,0,253.76368639181615,16.583942561199127
viola,79,1,478.8279082512245,41.774615252795556
viola,79,2,809.6269994405562,61.34356638377854
viola,79,3,1294.4969002249193,62.68483680968552
viola,79,4,2005.9415210019752,65.89147640771496
viola,79,5,3049.6957311016477,63.87683527675832
viola,79,6,4580.83733887449,60.27489877635065
viola,79,7,6826.94806306872,50.59589561586399
viola,79,8,10122.85498989576,40.80661964624844
viola,79,9,14957.456015162068,32.912153869156626
viola,101,0,253.76368639181615,19.26070488016793
viola,101,1,478.8279082512245,20.198463710444038
viola,101,2,809.6269994405562,21.604440591692885
viola,101,3,1294.4969002249193,20.130681026133715
viola,101,4,2005.9415210019752,53.18567458047882
viola,101,5,3049.6957311016477,62.52390762005451
viola,101,6,4580.83733887449,62.04564143394978
viola,101,7,6826.94806306872,62.78592816705893
viola,101,8,10122.85498989576,57.53932975798445
viola,101,9,14957.456015162068,49.34917366435642
viola,91,0,253.76368639181615,20.81151456256957
viola,91,1,478.8279082512245,22.664080566205737
viola,91,2,809.6269994405562,22.848510383794643
viola,91,3,1294.4969002249193,61.42811165153688
viola,91,4,2005.9415210019752,59.695259742566755
viola,91,5,3049.6957311016477,65.17486770563528
viola,91,6,4580.83733887449,60.355050237208275
viola,91,7,6826.94806306872,54.9346514464537
viola,91,8,10122.85498989576,46.37906240197392
viola,91,9,14957.456015162068,36.382921875343726
viola,58,0,253.76368639181615,67.04842435565881
viola,58,1,478.8279082512245,63.26138874791092
viola,58,2,809.6269994405562,60.90181464206445
viola,58,3,1294.4969002249193,58.00128920561629
viola,58,4,2005.9415210019752,55.81319767862195
viola,58,5,3049.6957311016477,51.00470807100705
viola,58,6,4580.83733887449,41.8961771908799
viola,58,7,6826.94806306872,30.68418097329105
viola,58,8,10122.85498989576,21.038589430638538
viola,58,9,14957.456015162068,14.345836500914446
viola,85,0,253.76368639181615,19.821655453360123
viola,85,1,478.8279082512245,21.1229673732509
viola,85,2,809.6269994405562,58.36532294746513
viola,85,3,1294.4969002249193,62.84573639889644
viola,85,4,2005.9415210019752,64.04461918080807
viola,85,5,3049.6957311016477,63.68806989246481
viola,85,6,4580.83733887449,58.838446666428595
viola,85,7,6826.94806306872,50.05097189581732
viola,85,8,10122.85498989576,40.95873953319371
viola,85,9,14957.456015162068,33.73115840076665
viola,60,0,253.76368639181615,75.53642650474191
viola,60,1,478.8279082512245,67.68318657620163
viola,60,2,809.6269994405562,61.3926541148212
viola,60,3,1294.4969002249193,58.769384607174345
viola,60,4,2005.9415210019752,57.87617407618795
viola,60,5,3049.6957311016477,51.17566447866945
viola,60,6,4580.83733887449,44.009927222423464
viola,60,7,6826.94806306872,29.436229543548738
viola,60,8,10122.85498989576,20.714347998855096
viola,60,9,14957.456015162068,13.368546633418756
viola,74,0,253.76368639181615,24.700912231844413
viola,74,1,478.8279082512245,66.57549951304978
viola,74,2,809.6269994405562,63.56535871751592
viola,74,3,1294.4969002249193,64.1936224569686
viola,74,4,2005.9415210019752,64.48338278604831
viola,74,5,3049.6957311016477,62.24978370218281
viola,74,6,4580.83733887449,55.85915757997077
viola,74,7,6826.94806306872,44.88352765563861
viola,74,8,10122.85498989576,35.26280789534137
viola,74,9,14957.456015162068,25.264329991745655
viola,55,0,253.76368639181615,73.84768640636071
viola,55,1,478.8279082512245,64.52522518013811
viola,55,2,809.6269994405562,59.17918954486066
viola,55,3,1294.4969002249193,55.63106966711295
viola,55,4,2005.9415210019752,56.929283324223846
viola,55,5,3049.6957311016477,49.2339154905296
viola,55,6,4580.83733887449,40.52270990514942
viola,55,7,6826.94806306872,29.300288242162843
viola,55,8,10122.85498989576,21.37744993957808
viola,55,9,14957.456015162068,15.994044965036665
viola,88,0,253.76368639181615,20.269311009693936
viola,88,1,478.8279082512245,22.391849150104157
viola,88,2,809.6269994405562,26.17076587353956
viola,88,3,1294.4969002249193,61.680610771440875
viola,88,4,2005.9415210019752,58.7927811986837
viola,88,5,3049.6957311016477,63.43106117036038
viola,88,6,4580.83733887449,59.0961562745694
viola,88,7,6826.94806306872,51.86243236389145
viola,88,8,10122.85498989576,40.909330004691384
viola,88,9,14957.456015162068,31.743314437532668
viola,104,0,253.76368639181615,20.39962924154588
viola,104,1,478.8279082512245,22.19394594306399
viola,104,2,809.6269994405562,23.057055481750105
viola,104,3,1294.4969002249193,23.18235184271162
viola,104,4,2005.9415210019752,24.449697434974055
viola,104,5,3049.6957311016477,61.50011254253489
viola,104,6,4580.83733887449,53.21480266216871
viola,104,7,6826.94806306872,64.2775559431676
viola,104,8,10122.85498989576,58.71787613079189
viola,104,9,14957.456015162068,51.60108279643179
viola,68,0,253.76368639181615,58.71834462087662
viola,68,1,478.8279082512245,66.41911492570424
viola,68,2,809.6269994405562,60.64413210053884
viola,68,3,1294.4969002249193,62.500208121982766
viola,68,4,2005.9415210019752,64.0036571857165
viola,68,5,3049.6957311016477,60.57158876789163
viola,68,6,4580.83733887449,52.63467144421131
viola,68,7,6826.94806306872,41.017277179664376
viola,68,8,10122.85498989576,31.736760424044004
viola,68,9,14957.456015162068,21.072008247564646
viola,80,0,253.76368639181615,15.257623642393911
viola,80,1,478.8279082512245,23.479159848250305
viola,80,2,809.6269994405562,62.504172036527606
viola,80,3,1294.4969002249193,59.99676163086381
viola,80,4,2005.9415210019752,65.19808594564786
viola,80,5,3049.6957311016477,64.59731673611597
viola,80,6,4580.83733887449,61.565243506627915
viola,80,7,6826.94806306872,52.266222360502674
viola,80,8,10122.85498989576,42.25966375490226
viola,80,9,14957.456015162068,34.037732727614916
viola,94,0,253.76368639181615,20.53994140669612
viola,94,1,478.8279082512245,21.179615939563657
viola,94,2,809.6269994405562,21.119325498371367
viola,94,3,1294.4969002249193,51.01251207075363
viola,94,4,2005.9415210019752,62.23434148978136
viola,94,5,3049.6957311016477,61.85811596390883
viola,94,6,4580.83733887449,62.78961626555286
viola,94,7,6826.94806306872,58.200455921565535
viola,94,8,10122.85498989576,50.54590698588416
viola,94,9,14957.456015162068,38.69824674408406
viola,71,0,253.76368639181615,27.047911912690928
viola,71,1,478.8279082512245,64.29276262546749
viola,71,2,809.6269994405562,59.460673207321584
viola,71,3,1294.4969002249193,59.314508364469106
viola,71,4,2005.9415210019752,64.42658931132257
viola,71,5,3049.6957311016477,63.36731813403897
viola,71,6,4580.83733887449,55.15790471980344
viola,71,7,6826.94806306872,45.00399400452494
viola,71,8,10122.85498989576,36.85067475223657
viola,71,9,14957.456015162068,28.242744028904838
viola,65,0,253.76368639181615,66.87652198030631
viola,65,1,478.8279082512245,66.40152821091938
viola,65,2,809.6269994405562,63.0376503586114
viola,65,3,1294.4969002249193,62.11478702867224
viola,65,4,2005.9415210019752,62.33156478935092
viola,65,5,3049.6957311016477,59.25317828515331
viola,65,6,4580.83733887449,51.335130541722016
viola,65,7,6826.94806306872,39.92876618192105
viola,65,8,10122.85498989576,30.22014773874371
viola,65,9,14957.456015162068,21.218440723990067
viola,99,0,253.76368639181615,20.347118764321902
viola,99,1,478.8279082512245,20.342967025727432
viola,99,2,809.6269994405562,22.22447897669227
viola,99,3,1294.4969002249193,21.35033524496343
viola,99,4,2005.9415210019752,59.985026602268626
viola,99,5,3049.6957311016477,60.4034782786941
viola,99,6,4580.83733887449,64.18489461842941
viola,99,7,6826.94806306872,60.21829595246767
viola,99,8,10122.85498989576,55.380409167548024
viola,99,9,14957.456015162068,46.67931151943339
viola,86,0,253.76368639181615,19.98434310302829
viola,86,1,478.8279082512245,21.317373874050404
viola,86,2,809.6269994405562,55.10725560443614
viola,86,3,1294.4969002249193,64.12272981698081
viola,86,4,2005.9415210019752,64.09968146382693
viola,86,5,3049.6957311016477,64.68761510421129
viola,86,6,4580.83733887449,60.745956907219465
viola,86,7,6826.94806306872,51.54707619340599
viola,86,8,10122.85498989576,42.39647897847129
viola,86,9,14957.456015162068,34.86396844511329
viola,92,0,253.76368639181615,20.361544584474622
viola,92,1,478.8279082512245,21.88707449971559
viola,92,2,809.6269994405562,20.797577449941784
viola,92,3,1294.4969002249193,57.91779628885009
viola,92,4,2005.9415210019752,59.74376525251322
viola,92,5,3049.6957311016477,63.46447074491969
viola,92,6,4580.83733887449,60.2815794391923
viola,92,7,6826.94806306872,55.53985392466623
viola,92,8,10122.85498989576,47.65914446693367
viola,92,9,14957.456015162068,36.80518457400291
viola,102,0,253.76368639181615,19.04117587886746
viola,102,1,478.8279082512245,20.695546163179625
viola,102,2,809.6269994405562,21.622151729652916
viola,102,3,1294.4969002249193,20.59691641132311
viola,102,4,2005.9415210019752,43.78730175941642
viola,102,5,3049.6957311016477,62.22500261567301
viola,102,6,4580.83733887449,59.500334544760136
viola,102,7,6826.94806306872,63.7738838790719
viola,102,8,10122.85498989576,58.520116186532114
viola,102,9,14957.456015162068,50.65686918904089
viola,56,0,253.76368639181615,66.90271725323572
viola,56,1,478.8279082512245,62.15445259654991
viola,56,2,809.6269994405562,62.23856108049225
viola,56,3,1294.4969002249193,57.70647852209148
viola,56,4,2005.9415210019752,54.402896597715184
viola,56,5,3049.6957311016477,48.97502590583774
viola,56,6,4580.83733887449,38.52310250442276
viola,56,7,6826.94806306872,27.089233663522837
viola,56,8,10122.85498989576,19.442718104935963
viola,56,9,14957.456015162068,11.034789391963841
viola,77,0,253.76368639181615,16.15902544687762
viola,77,1,478.8279082512245,54.724980596457115
viola,77,2,809.6269994405562,60.74521441719359
viola,77,3,1294.4969002249193,64.85921804476047
viola,77,4,2005.9415210019752,65.55576971456392
viola,77,5,3049.6957311016477,62.299209014013435
viola,77,6,4580.83733887449,58.56380794236064
viola,77,7,6826.94806306872,48.022313546652704
viola,77,8,10122.85498989576,38.172627254632104
viola,77,9,14957.456015162068,29.982135585136934
viola,63,0,253.76368639181615,66.39415192748548
viola,63,1,478.8279082512245,63.024084470827226
viola,63,2,809.6269994405562,64.10413758063237
viola,63,3,1294.4969002249193,61.33645950105773
viola,63,4,2005.9415210019752,62.92135642786188
viola,63,5,3049.6957311016477,56.57221029914907
viola,63,6,4580.83733887449,47.64906048633822
viola,63,7,6826.94806306872,36.95851363165314
viola,63,8,10122.85498989576,28.308135165694598
viola,63,9,14957.456015162068,18.354413727945005
viola,69,0,253.76368639181615,51.3375154502225
viola,69,1,478.8279082512245,64.01973874249683
viola,69,2,809.6269994405562,61.749303423364125
viola,69,3,1294.4969002249193,59.61048781639367
viola,69,4,2005.9415210019752,65.72260089114855
viola,69,5,3049.6957311016477,60.07953429820407
viola,69,6,4580.83733887449,52.062477812077866
viola,69,7,6826.94806306872,42.851412130547175
viola,69,8,10122.85498989576,33.47759410237525
viola,69,9,14957.456015162068,25.118272649297285
viola,105,0,253.76368639181615,17.603353981534955
viola,105,1,478.8279082512245,19.9093720305926
viola,105,2,809.6269994405562,20.54568588353122
viola,105,3,1294.4969002249193,25.19997398234988
viola,105,4,2005.9415210019752,27.05012559297289
viola,105,5,3049.6957311016477,61.298919291353016
viola,105,6,4580.83733887449,57.070364312619276
viola,105,7,6826.94806306872,64.51814990910935
viola,105,8,10122.85498989576,58.7709701458799
viola,105,9,14957.456015162068,52.59004869425493
viola,95,0,253.76368639181615,20.72879313848847
viola,95,1,478.8279082512245,20.777969642445285
viola,95,2,809.6269994405562,21.149768552896134
viola,95,3,1294.4969002249193,38.14447390378652
viola,95,4,2005.9415210019752,62.2088994856087
viola,95,5,3049.6957311016477,59.607276035314314
viola,95,6,4580.83733887449,63.803273535859624
viola,95,7,6826.94806306872,59.281033050449665
viola,95,8,10122.85498989576,52.13493576713731
viola,95,9,14957.456015162068,39.46017568477268
viola,81,0,253.76368639181615,14.775929795146801
viola,81,1,478.8279082512245,18.739265683411844
viola,81,2,809.6269994405562,58.60101186756119
viola,81,3,1294.4969002249193,59.739123532167575
viola,81,4,2005.9415210019752,65.76822115953136
viola,81,5,3049.6957311016477,63.459238510754226
viola,81,6,4580.83733887449,60.313123418051866
viola,81,7,6826.94806306872,46.72872331837838
viola,81,8,10122.85498989576,39.9814840439109
viola,81,9,14957.456015162068,31.290989959316743
viola,64,0,253.76368639181615,67.11462280804432
viola,64,1,478.8279082512245,64.37722531308273
viola,64,2,809.6269994405562,61.79635545147268
viola,64,3,1294.4969002249193,60.389879314364435
viola,64,4,2005.9415210019752,62.1904127681099
viola,64,5,3049.6957311016477,57.748799579513204
viola,64,6,4580.83733887449,49.448201521366954
viola,64,7,6826.94806306872,38.40299698367919
viola,64,8,10122.85498989576,29.42907807350973
viola,64,9,14957.456015162068,19.906012808892363
viola,108,0,253.76368639181615,16.704639360576422
viola,108,1,478.8279082512245,21.415791555770856
viola,108,2,809.6269994405562,21.64421158845252
viola,108,3,1294.4969002249193,25.43583650862352
viola,108,4,2005.9415210019752,30.192628237023726
viola,108,5,3049.6957311016477,54.5572167465886
viola,108,6,4580.83733887449,63.35929384728619
viola,108,7,6826.94806306872,61.87224886625667
viola,108,8,10122.85498989576,62.899391319283815
viola,108,9,14957.456015162068,56.92226573197753
viola,70,0,253.76368639181615,41.241061178335734
viola,70,1,478.8279082512245,63.72076117921034
viola,70,2,809.6269994405562,61.15785715523174
viola,70,3,1294.4969002249193,58.630677863164564
viola,70,4,2005.9415210019752,65.07124536685112
viola,70,5,3049.6957311016477,61.80692993127152
viola,70,6,4580.83733887449,53.76253604468552
viola,70,7,6826.94806306872,43.791514495200445
viola,70,8,10122.85498989576,35.02096176861653
viola,70,9,14957.456015162068,26.84112269379371
viola,98,0,253.76368639181615,20.26570728761909
viola,98,1,478.8279082512245,20.96855218991596
viola,98,2,809.6269994405562,23.281295772170346
viola,98,3,1294.4969002249193,22.5941674885513
viola,98,4,2005.9415210019752,61.39161238613971
viola,98,5,3049.6957311016477,57.990070698567266
viola,98,6,4580.83733887449,64.55329326529863
viola,98,7,6826.94806306872,59.53166163964086
viola,98,8,10122.85498989576,54.0465277142281
viola,98,9,14957.456015162068,45.41658058908668
viola,93,0,253.76368639181615,20.828623536308566
viola,93,1,478.8279082512245,21.819598329836314
viola,93,2,809.6269994405562,21.401132740019484
viola,93,3,1294.4969002249193,56.812214816201404
viola,93,4,2005.9415210019752,62.60921609885784
viola,93,5,3049.6957311016477,63.76318722324842
viola,93,6,4580.83733887449,62.026096353281126
viola,93,7,6826.94806306872,57.11756679241296
viola,93,8,10122.85498989576,48.9384104378627
viola,93,9,14957.456015162068,37.74792405966491
viola,87,0,253.76368639181615,20.45849745238217
viola,87,1,478.8279082512245,21.864478829758404
viola,87,2,809.6269994405562,46.12122118331015
viola,87,3,1294.4969002249193,63.55640860380599
viola,87,4,2005.9415210019752,60.960181978712875
viola,87,5,3049.6957311016477,62.66956548911547
viola,87,6,4580.83733887449,58.485794286375125
viola,87,7,6826.94806306872,50.39207299796913
viola,87,8,10122.85498989576,39.882573420688196
viola,87,9,14957.456015162068,30.218867382666854
viola,103,0,253.76368639181615,18.941320332156913
viola,103,1,478.8279082512245,20.678459904802544
viola,103,2,809.6269994405562,21.011866861469294
viola,103,3,1294.4969002249193,21.686276247553927
viola,103,4,2005.9415210019752,25.734258836397466
viola,103,5,3049.6957311016477,63.54807236636316
viola,103,6,4580.83733887449,55.84915732589372
viola,103,7,6826.94806306872,64.53469370116144
viola,103,8,10122.85498989576,58.93354626637012
viola,103,9,14957.456015162068,51.54718654311437
viola,57,0,253.76368639181615,66.7127024031372
viola,57,1,478.8279082512245,62.912360739433524
viola,57,2,809.6269994405562,62.79962616565875
viola,57,3,1294.4969002249193,58.39626987461443
viola,57,4,2005.9415210019752,55.594630077555294
viola,57,5,3049.6957311016477,50.002095307703264
viola,57,6,4580.83733887449,40.118159301177165
viola,57,7,6826.94806306872,28.981184673686858
viola,57,8,10122.85498989576,20.290889338715033
viola,57,9,14957.456015162068,12.970423398095177
viola,62,0,253.76368639181615,75.89041902931274
viola,62,1,478.8279082512245,67.63845239224591
viola,62,2,809.6269994405562,61.197923296212025
viola,62,3,1294.4969002249193,59.36151183203985
viola,62,4,2005.9415210019752,58.77813191895575
viola,62,5,3049.6957311016477,52.822388003719595
viola,62,6,4580.83733887449,46.621637518704766
viola,62,7,6826.94806306872,33.46694554050205
viola,62,8,10122.85498989576,22.257846271291946
viola,62,9,14957.456015162068,15.750511684751771
viola,76,0,253.76368639181615,16.811064919247496
viola,76,1,478.8279082512245,57.38938697389667
viola,76,2,809.6269994405562,59.84709893672712
viola,76,3,1294.4969002249193,64.40660835837988
viola,76,4,2005.9415210019752,64.97333749226455
viola,76,5,3049.6957311016477,61.65110562292406
viola,76,6,4580.83733887449,56.251954366408086
viola,76,7,6826.94806306872,46.72995923710957
viola,76,8,10122.85498989576,37.46870866418063
viola,76,9,14957.456015162068,28.49305735037329
viola_complex,65,0,253.76368639181615,83.09269429604177
viola_complex,65,1,478.8279082512245,82.3774873602911
viola_complex,65,2,809.6269994405562,75.49307535847502
viola_complex,65,3,1294.4969002249193,72.17750098498126
viola_complex,65,4,2005.9415210019752,72.61515181418923
viola_complex,65,5,3049.6957311016477,67.74882835735099
viola_complex,65,6,4580.83733887449,54.5436028521528
viola_complex,65,7,6826.94806306872,-16.20692133255242
viola_complex,65,8,10122.85498989576,-14.518912298244224
viola_complex,65,9,14957.456015162068,-12.751469927247092
viola_complex,81,0,253.76368639181615,-27.669981532395912
viola_complex,81,1,478.8279082512245,-17.046688142536087
viola_complex,81,2,809.6269994405562,73.30151395220652
viola_complex,81,3,1294.4969002249193,78.57582280906092
viola_complex,81,4,2005.9415210019752,83.90603782928267
viola_complex,81,5,3049.6957311016477,77.40026190971216
viola_complex,81,6,4580.83733887449,72.4461040648109
viola_complex,81,7,6826.94806306872,53.61379010443969
viola_complex,81,8,10122.85498989576,-14.449519808976659
viola_complex,81,9,14957.456015162068,-12.913940149340974
viola_complex,79,0,253.76368639181615,-27.399277407641826
viola_complex,79,1,478.8279082512245,55.10778719822221
viola_complex,79,2,809.6269994405562,75.84706705959516
