stimulus,band,center_freq_hz,level_db
stim117_dog_drinking.wav,19,17997.79594335665,12.930822414086192
stim162_frog_croaking.wav,0,172.99803857099127,8.948682355056395
stim162_frog_croaking.wav,1,262.4970238432671,5.473919828094865
stim162_frog_croaking.wav,2,371.4957880296142,4.324535961071162
stim162_frog_croaking.wav,3,504.9942744413329,3.999715867809842
stim162_frog_croaking.wav,4,668.4924207208535,13.8506001711646
stim162_frog_croaking.wav,5,867.9901588417365,38.60155086769539
stim162_frog_croaking.wav,6,1111.4873981020623,43.48423150215339
stim162_frog_croaking.wav,7,1409.9840137866918,33.81374233127192
stim162_frog_croaking.wav,8,1773.9798868493556,45.315343235753204
stim162_frog_croaking.wav,9,2219.4748358862144,52.53775209887326
stim162_frog_croaking.wav,10,2763.46866815569,36.25215282577032
stim162_frog_croaking.wav,11,3428.9611228897634,25.320864284473657
stim162_frog_croaking.wav,12,4241.951905307196,14.756978382726766
stim162_frog_croaking.wav,13,5235.940635593701,5.520509293031248
stim162_frog_croaking.wav,14,6450.92686023968,4.962462825250995
stim162_frog_croaking.wav,15,7936.410018027007,5.995797003804744
stim162_frog_croaking.wav,16,9751.389440029025,-0.924769345766534
stim162_frog_croaking.wav,17,11970.364281584109,-5.1363749556372
stim162_frog_croaking.wav,18,14682.333533633406,-6.457771483021247
stim162_frog_croaking.wav,19,17997.79594335665,-8.346916446219776
stim116_dog_barking.wav,0,172.99803857099127,13.529624290626227
stim116_dog_barking.wav,1,262.4970238432671,17.073873812248724
stim116_dog_barking.wav,2,371.4957880296142,23.387477388784845
stim116_dog_barking.wav,3,504.9942744413329,32.45011862255991
stim116_dog_barking.wav,4,668.4924207208535,49.9347058612002
stim116_dog_barking.wav,5,867.9901588417365,49.408871634443365
stim116_dog_barking.wav,6,1111.4873981020623,45.254824431185185
stim116_dog_barking.wav,7,1409.9840137866918,42.70665802869957
stim116_dog_barking.wav,8,1773.9798868493556,38.80598544753191
stim116_dog_barking.wav,9,2219.4748358862144,31.86370600864796
stim116_dog_barking.wav,10,2763.46866815569,21.449686589684834
stim116_dog_barking.wav,11,3428.9611228897634,24.241519763463884
stim116_dog_barking.wav,12,4241.951905307196,23.554663086154576
stim116_dog_barking.wav,13,5235.940635593701,20.30277066379885
stim116_dog_barking.wav,14,6450.92686023968,9.093466713031491
stim116_dog_barking.wav,15,7936.410018027007,10.005066902174205
stim116_dog_barking.wav,16,9751.389440029025,11.558272385222006
stim116_dog_barking.wav,17,11970.364281584109,4.144346632799556
stim116_dog_barking.wav,18,14682.333533633406,2.7542639912260016
stim116_dog_barking.wav,19,17997.79594335665,2.8031143194016646
stim200_humming.wav,0,172.99803857099127,51.01476427253667
stim200_humming.wav,1,262.4970238432671,50.29236860571521
stim200_humming.wav,2,371.4957880296142,38.67843654902884
stim200_humming.wav,3,504.9942744413329,35.096486040600524
stim200_humming.wav,4,668.4924207208535,25.107330018809513
stim200_humming.wav,5,867.9901588417365,28.32015438755143
stim200_humming.wav,6,1111.4873981020623,29.09555734980409
stim200_humming.wav,7,1409.9840137866918,30.38003868866733
stim200_humming.wav,8,1773.9798868493556,24.065183745672304
stim200_humming.wav,9,2219.4748358862144,26.317939808671987
stim200_humming.wav,10,2763.46866815569,21.23905675851633
stim200_humming.wav,11,3428.9611228897634,16.304484233214243
stim200_humming.wav,12,4241.951905307196,19.25516683112756
stim200_humming.wav,13,5235.940635593701,20.97733814355
stim200_humming.wav,14,6450.92686023968,4.3258753848316935
stim200_humming.wav,15,7936.410018027007,-17.867068114383194
stim200_humming.wav,16,9751.389440029025,-16.207441027043522
stim200_humming.wav,17,11970.364281584109,-14.738587154514246
stim200_humming.wav,18,14682.333533633406,-15.142236819257924
stim200_humming.wav,19,17997.79594335665,-14.187224136726169
stim398_walking_on_gravel.wav,0,172.99803857099127,27.045358687857288
stim398_walking_on_gravel.wav,1,262.4970238432671,30.338283292910326
stim398_walking_on_gravel.wav,2,371.4957880296142,33.491377038520106
stim398_walking_on_gravel.wav,3,504.9942744413329,38.29896281404974
stim398_walking_on_gravel.wav,4,668.4924207208535,41.78002968780443
stim398_walking_on_gravel.wav,5,867.9901588417365,44.059191194917986
stim398_walking_on_gravel.wav,6,1111.4873981020623,46.55939395772479
stim398_walking_on_gravel.wav,7,1409.9840137866918,47.38202556301005
stim398_walking_on_gravel.wav,8,1773.9798868493556,44.43524771661767
stim398_walking_on_gravel.wav,9,2219.4748358862144,41.994316976072085
stim398_walking_on_gravel.wav,10,2763.46866815569,41.51707725402684
stim398_walking_on_gravel.wav,11,3428.9611228897634,40.760666705075465
stim398_walking_on_gravel.wav,12,4241.951905307196,39.042877590303895
stim398_walking_on_gravel.wav,13,5235.940635593701,37.42784824075039
stim398_walking_on_gravel.wav,14,6450.92686023968,36.403285246237985
stim398_walking_on_gravel.wav,15,7936.410018027007,34.975498896854084
stim398_walking_on_gravel.wav,16,9751.389440029025,34.92095570119324
stim398_walking_on_gravel.wav,17,11970.364281584109,34.507331679919716
stim398_walking_on_gravel.wav,18,14682.333533633406,30.738582969743756
stim398_walking_on_gravel.wav,19,17997.79594335665,24.71503156934485
stim508_russian.wav,0,172.99803857099127,40.653609501353614
stim508_russian.wav,1,262.4970238432671,49.36174159353122
stim508_russian.wav,2,371.4957880296142,46.71188101713993
stim508_russian.wav,3,504.9942744413329,48.66010751488937
stim508_russian.wav,4,668.4924207208535,40.25078288744006
stim508_russian.wav,5,867.9901588417365,38.30790617790033
stim508_russian.wav,6,1111.4873981020623,33.54413130228955
stim508_russian.wav,7,1409.9840137866918,33.23315843607724
stim508_russian.wav,8,1773.9798868493556,32.210497006708295
stim508_russian.wav,9,2219.4748358862144,28.874445303626636
stim508_russian.wav,10,2763.46866815569,26.508227709067455
stim508_russian.wav,11,3428.9611228897634,26.435534095609093
stim508_russian.wav,12,4241.951905307196,17.196547588304618
stim508_russian.wav,13,5235.940635593701,15.988332103623401
stim508_russian.wav,14,6450.92686023968,14.878019775633277
stim508_russian.wav,15,7936.410018027007,15.923175179381133
stim508_russian.wav,16,9751.389440029025,14.075910469276982
stim508_russian.wav,17,11970.364281584109,10.942336967082724
stim508_russian.wav,18,14682.333533633406,2.6250257973732154
stim508_russian.wav,19,17997.79594335665,-14.715091575672673
stim68_cat_meowing.wav,0,172.99803857099127,5.589049954276939
stim68_cat_meowing.wav,1,262.4970238432671,21.731713912788916
stim68_cat_meowing.wav,2,371.4957880296142,30.95177789394501
stim68_cat_meowing.wav,3,504.9942744413329,36.449857254793685
stim68_cat_meowing.wav,4,668.4924207208535,46.96440796515783
stim68_cat_meowing.wav,5,867.9901588417365,51.76226912363832
stim68_cat_meowing.wav,6,1111.4873981020623,31.430447474491455
stim68_cat_meowing.wav,7,1409.9840137866918,39.97110526508622
stim68_cat_meowing.wav,8,1773.9798868493556,43.18544943619556
stim68_cat_meowing.wav,9,2219.4748358862144,39.85180793085843
stim68_cat_meowing.wav,10,2763.46866815569,34.034176300162095
stim68_cat_meowing.wav,11,3428.9611228897634,16.40028531674554
stim68_cat_meowing.wav,12,4241.951905307196,11.893771256214494
stim68_cat_meowing.wav,13,5235.940635593701,7.471316003654841
stim68_cat_meowing.wav,14,6450.92686023968,7.752072518511742
stim68_cat_meowing.wav,15,7936.410018027007,5.299770418512962
stim68_cat_meowing.wav,16,9751.389440029025,4.629252414630082
stim68_cat_meowing.wav,17,11970.364281584109,3.833134461888499
stim68_cat_meowing.wav,18,14682.333533633406,3.5757894401104533
stim68_cat_meowing.wav,19,17997.79594335665,0.4603026864357413
stim60_car_horn.wav,0,172.99803857099127,-1.8797454837106922
stim60_car_horn.wav,1,262.4970238432671,6.30865691630543
stim60_car_horn.wav,2,371.4957880296142,34.21343622235257
stim60_car_horn.wav,3,504.9942744413329,46.87101811214238
stim60_car_horn.wav,4,668.4924207208535,41.557934587139314
stim60_car_horn.wav,5,867.9901588417365,48.58012980971495
stim60_car_horn.wav,6,1111.4873981020623,40.73978546180528
stim60_car_horn.wav,7,1409.9840137866918,45.379980171061604
stim60_car_horn.wav,8,1773.9798868493556,43.87869208131462
stim60_car_horn.wav,9,2219.4748358862144,44.14736315206995
stim60_car_horn.wav,10,2763.46866815569,40.592687569294895
stim60_car_horn.wav,11,3428.9611228897634,33.74484987447844
stim60_car_horn.wav,12,4241.951905307196,29.713767874749895
stim60_car_horn.wav,13,5235.940635593701,25.60435951794659
stim60_car_horn.wav,14,6450.92686023968,23.491124348089016
stim60_car_horn.wav,15,7936.410018027007,18.22216620706236
stim60_car_horn.wav,16,9751.389440029025,17.2271690248591
stim60_car_horn.wav,17,11970.364281584109,11.864384146776386
stim60_car_horn.wav,18,14682.333533633406,5.809333522184803
stim60_car_horn.wav,19,17997.79594335665,4.404564034533181
stim370_toothbrushing.wav,0,172.99803857099127,32.37000186683745
stim370_toothbrushing.wav,1,262.4970238432671,30.56494498816654
stim370_toothbrushing.wav,2,371.4957880296142,28.446697850266503
stim370_toothbrushing.wav,3,504.9942744413329,25.855967437730296
stim370_toothbrushing.wav,4,668.4924207208535,25.879161924177815
stim370_toothbrushing.wav,5,867.9901588417365,27.02482146600246
stim370_toothbrushing.wav,6,1111.4873981020623,32.425801517174676
stim370_toothbrushing.wav,7,1409.9840137866918,38.157479477452114
stim370_toothbrushing.wav,8,1773.9798868493556,40.692227086952556
stim370_toothbrushing.wav,9,2219.4748358862144,39.48103624451922
stim370_toothbrushing.wav,10,2763.46866815569,42.068145472607476
stim370_toothbrushing.wav,11,3428.9611228897634,44.42619434937575
stim370_toothbrushing.wav,12,4241.951905307196,44.64298452073927
stim370_toothbrushing.wav,13,5235.940635593701,41.54872830470748
stim370_toothbrushing.wav,14,6450.92686023968,41.22296630538187
stim370_toothbrushing.wav,15,7936.410018027007,44.71856141865764
stim370_toothbrushing.wav,16,9751.389440029025,45.05646130621838
stim370_toothbrushing.wav,17,11970.364281584109,44.792592520519456
stim370_toothbrushing.wav,18,14682.333533633406,41.77702798783542
stim370_toothbrushing.wav,19,17997.79594335665,34.658040239110306
stim401_walking_with_heels.wav,0,172.99803857099127,23.39258001498401
stim401_walking_with_heels.wav,1,262.4970238432671,30.39830885091029
stim401_walking_with_heels.wav,2,371.4957880296142,36.776942852977555
stim401_walking_with_heels.wav,3,504.9942744413329,41.48911262894677
stim401_walking_with_heels.wav,4,668.4924207208535,48.28859687001007
stim401_walking_with_heels.wav,5,867.9901588417365,49.942552644342165
stim401_walking_with_heels.wav,6,1111.4873981020623,46.70561712161926
stim401_walking_with_heels.wav,7,1409.9840137866918,40.59482773512643
stim401_walking_with_heels.wav,8,1773.9798868493556,34.15774427048631
stim401_walking_with_heels.wav,9,2219.4748358862144,31.656499679651617
stim401_walking_with_heels.wav,10,2763.46866815569,25.87710593529739
stim401_walking_with_heels.wav,11,3428.9611228897634,23.275596421585107
stim401_walking_with_heels.wav,12,4241.951905307196,19.21751188884425
stim401_walking_with_heels.wav,13,5235.940635593701,18.645407087640525
stim401_walking_with_heels.wav,14,6450.92686023968,16.868407299590622
stim401_walking_with_heels.wav,15,7936.410018027007,15.27029731648409
stim401_walking_with_heels.wav,16,9751.389440029025,14.157310247858945
stim401_walking_with_heels.wav,17,11970.364281584109,13.002648850998488
stim401_walking_with_heels.wav,18,14682.333533633406,10.933489044397593
stim401_walking_with_heels.wav,19,17997.79594335665,5.7613599021416775
stim371_squeaky_toy.wav,0,172.99803857099127,-12.415426124816607
stim371_squeaky_toy.wav,1,262.4970238432671,-9.657754670433736
stim371_squeaky_toy.wav,2,371.4957880296142,-2.2710377621750526
stim371_squeaky_toy.wav,3,504.9942744413329,7.5557233974152584
stim371_squeaky_toy.wav,4,668.4924207208535,26.46598311157454
stim371_squeaky_toy.wav,5,867.9901588417365,29.070533352028278
stim371_squeaky_toy.wav,6,1111.4873981020623,23.370943665810422
stim371_squeaky_toy.wav,7,1409.9840137866918,37.92587401469939
stim371_squeaky_toy.wav,8,1773.9798868493556,43.75406482443613
stim371_squeaky_toy.wav,9,2219.4748358862144,48.00484031895603
stim371_squeaky_toy.wav,10,2763.46866815569,42.912734909594896
stim371_squeaky_toy.wav,11,3428.9611228897634,40.75264458125731
stim371_squeaky_toy.wav,12,4241.951905307196,39.68351493370979
stim371_squeaky_toy.wav,13,5235.940635593701,47.758187013506486
stim371_squeaky_toy.wav,14,6450.92686023968,46.73271595566976
stim371_squeaky_toy.wav,15,7936.410018027007,38.753226326091074
stim371_squeaky_toy.wav,16,9751.389440029025,25.58321158393914
stim371_squeaky_toy.wav,17,11970.364281584109,1.916489773759586
stim371_squeaky_toy.wav,18,14682.333533633406,-13.673089224300819
stim371_squeaky_toy.wav,19,17997.79594335665,-14.312877655907545
stim292_crow.wav,0,172.99803857099127,16.85554255612912
stim292_crow.wav,1,262.4970238432671,17.037119021964386
stim292_crow.wav,2,371.4957880296142,23.013604201772825
stim292_crow.wav,3,504.9942744413329,28.45023630566025
stim292_crow.wav,4,668.4924207208535,24.855441385716745
stim292_crow.wav,5,867.9901588417365,30.404308872393877
stim292_crow.wav,6,1111.4873981020623,38.910608277014425
stim292_crow.wav,7,1409.9840137866918,46.79360714473181
stim292_crow.wav,8,1773.9798868493556,49.754799336577875
stim292_crow.wav,9,2219.4748358862144,47.75722331835061
stim292_crow.wav,10,2763.46866815569,40.25176589931811
stim292_crow.wav,11,3428.9611228897634,39.23668598879767
stim292_crow.wav,12,4241.951905307196,39.342731798286515
stim292_crow.wav,13,5235.940635593701,35.57433916521023
stim292_crow.wav,14,6450.92686023968,35.59378536365395
stim292_crow.wav,15,7936.410018027007,34.59346675019896
stim292_crow.wav,16,9751.389440029025,9.358944559118402
stim292_crow.wav,17,11970.364281584109,-16.52983523549504
stim292_crow.wav,18,14682.333533633406,-15.719658250139034
stim292_crow.wav,19,17997.79594335665,-14.725839222328501
stim209_kettle_whistling.wav,0,172.99803857099127,9.751022623086689
stim209_kettle_whistling.wav,1,262.4970238432671,10.946513218024208
stim209_kettle_whistling.wav,2,371.4957880296142,8.441415939533869
stim209_kettle_whistling.wav,3,504.9942744413329,6.573220599159402
stim209_kettle_whistling.wav,4,668.4924207208535,11.610762108039811
stim209_kettle_whistling.wav,5,867.9901588417365,16.213676055179704
stim209_kettle_whistling.wav,6,1111.4873981020623,14.593044232968165
stim209_kettle_whistling.wav,7,1409.9840137866918,38.02778513816562
stim209_kettle_whistling.wav,8,1773.9798868493556,51.76195725520942
stim209_kettle_whistling.wav,9,2219.4748358862144,40.150110342378575
stim209_kettle_whistling.wav,10,2763.46866815569,36.34518941495581
stim209_kettle_whistling.wav,11,3428.9611228897634,48.04356207067129
stim209_kettle_whistling.wav,12,4241.951905307196,39.866112324917545
stim209_kettle_whistling.wav,13,5235.940635593701,36.25186868820562
stim209_kettle_whistling.wav,14,6450.92686023968,28.027859430060197
stim209_kettle_whistling.wav,15,7936.410018027007,25.743341769539295
stim209_kettle_whistling.wav,16,9751.389440029025,20.92015495544677
stim209_kettle_whistling.wav,17,11970.364281584109,15.606628858215597
stim209_kettle_whistling.wav,18,14682.333533633406,9.391651546844697
stim209_kettle_whistling.wav,19,17997.79594335665,5.583958832808294
stim105_cutting_with_scissors.wav,0,172.99803857099127,27.86426640063725
stim105_cutting_with_scissors.wav,1,262.4970238432671,29.377852549970136
stim105_cutting_with_scissors.wav,2,371.4957880296142,30.087200185772485
stim105_cutting_with_scissors.wav,3,504.9942744413329,33.03354525161241
stim105_cutting_with_scissors.wav,4,668.4924207208535,36.69727955929454
stim105_cutting_with_scissors.wav,5,867.9901588417365,41.56742288430011
stim105_cutting_with_scissors.wav,6,1111.4873981020623,46.1118859558536
stim105_cutting_with_scissors.wav,7,1409.9840137866918,47.274883208538455
stim105_cutting_with_scissors.wav,8,1773.9798868493556,44.00774138414779
stim105_cutting_with_scissors.wav,9,2219.4748358862144,41.05313133362933
stim105_cutting_with_scissors.wav,10,2763.46866815569,40.80885443850071
stim105_cutting_with_scissors.wav,11,3428.9611228897634,42.53189185114485
stim105_cutting_with_scissors.wav,12,4241.951905307196,42.82228943099943
stim105_cutting_with_scissors.wav,13,5235.940635593701,42.39298326219817
stim105_cutting_with_scissors.wav,14,6450.92686023968,39.41509543043341
stim105_cutting_with_scissors.wav,15,7936.410018027007,39.713341534080946
stim105_cutting_with_scissors.wav,16,9751.389440029025,39.62349730080765
stim105_cutting_with_scissors.wav,17,11970.364281584109,15.507523502665826
stim105_cutting_with_scissors.wav,18,14682.333533633406,0.9559767802464307
stim105_cutting_with_scissors.wav,19,17997.79594335665,-9.860566224832624
stim185_hair_dryer.wav,0,172.99803857099127,26.27776147091337
stim185_hair_dryer.wav,1,262.4970238432671,27.705306687967067
stim185_hair_dryer.wav,2,371.4957880296142,24.756160763625957
stim185_hair_dryer.wav,3,504.9942744413329,29.975073951934434
stim185_hair_dryer.wav,4,668.4924207208535,38.602855514120954
stim185_hair_dryer.wav,5,867.9901588417365,41.82205844101827
stim185_hair_dryer.wav,6,1111.4873981020623,52.81901211078924
stim185_hair_dryer.wav,7,1409.9840137866918,38.69636997738049
stim185_hair_dryer.wav,8,1773.9798868493556,36.81117022886282
stim185_hair_dryer.wav,9,2219.4748358862144,40.115308695847716
stim185_hair_dryer.wav,10,2763.46866815569,35.23564338974258
stim185_hair_dryer.wav,11,3428.9611228897634,34.39955785186512
stim185_hair_dryer.wav,12,4241.951905307196,33.21983846528242
stim185_hair_dryer.wav,13,5235.940635593701,30.865947650164195
stim185_hair_dryer.wav,14,6450.92686023968,29.93974575998346
stim185_hair_dryer.wav,15,7936.410018027007,27.194485873752562
stim185_hair_dryer.wav,16,9751.389440029025,23.31207514831228
stim185_hair_dryer.wav,17,11970.364281584109,20.076319204057135
stim185_hair_dryer.wav,18,14682.333533633406,13.158968266149929
stim185_hair_dryer.wav,19,17997.79594335665,7.333242569322759
stim360_cymbal_crash.wav,0,172.99803857099127,14.163446192243278
stim360_cymbal_crash.wav,1,262.4970238432671,22.18151560806611
stim360_cymbal_crash.wav,2,371.4957880296142,34.55334189085174
stim360_cymbal_crash.wav,3,504.9942744413329,45.631552878563994
stim360_cymbal_crash.wav,4,668.4924207208535,41.29141606232436
stim360_cymbal_crash.wav,5,867.9901588417365,36.18214220010234
stim360_cymbal_crash.wav,6,1111.4873981020623,38.68000172278269
stim360_cymbal_crash.wav,7,1409.9840137866918,34.39413695234899
stim360_cymbal_crash.wav,8,1773.9798868493556,37.906525830156205
stim360_cymbal_crash.wav,9,2219.4748358862144,38.91566948688842
stim360_cymbal_crash.wav,10,2763.46866815569,39.91162300882571
stim360_cymbal_crash.wav,11,3428.9611228897634,45.6363022968569
stim360_cymbal_crash.wav,12,4241.951905307196,47.22711303238646
stim360_cymbal_crash.wav,13,5235.940635593701,45.02239414525474
stim360_cymbal_crash.wav,14,6450.92686023968,42.452283780022036
stim360_cymbal_crash.wav,15,7936.410018027007,39.58734633868343
stim360_cymbal_crash.wav,16,9751.389440029025,39.04857174719518
stim360_cymbal_crash.wav,17,11970.364281584109,33.11149735317651
stim360_cymbal_crash.wav,18,14682.333533633406,29.276457550126878
stim360_cymbal_crash.wav,19,17997.79594335665,16.17269127831157
stim91_coughing.wav,0,172.99803857099127,22.00075553107824
stim91_coughing.wav,1,262.4970238432671,37.19871969917738
stim91_coughing.wav,2,371.4957880296142,29.01049117976225
stim91_coughing.wav,3,504.9942744413329,40.969551318506376
stim91_coughing.wav,4,668.4924207208535,45.21154037702295
stim91_coughing.wav,5,867.9901588417365,33.42127855324914
stim91_coughing.wav,6,1111.4873981020623,35.27616839302941
stim91_coughing.wav,7,1409.9840137866918,46.05987994501409
stim91_coughing.wav,8,1773.9798868493556,48.94886379435239
stim91_coughing.wav,9,2219.4748358862144,41.16078267328323
stim91_coughing.wav,10,2763.46866815569,34.51948952913207
stim91_coughing.wav,11,3428.9611228897634,44.34792254380862
stim91_coughing.wav,12,4241.951905307196,38.23901962459678
stim91_coughing.wav,13,5235.940635593701,42.88490857971509
stim91_coughing.wav,14,6450.92686023968,35.0575890834496
stim91_coughing.wav,15,7936.410018027007,30.54612511978078
stim91_coughing.wav,16,9751.389440029025,16.41811587067145
stim91_coughing.wav,17,11970.364281584109,6.266216867429586
stim91_coughing.wav,18,14682.333533633406,3.849886029858125
stim91_coughing.wav,19,17997.79594335665,-0.30392668194315803
stim320_scratching.wav,0,172.99803857099127,19.466556956326272
stim320_scratching.wav,1,262.4970238432671,24.800729584544694
stim320_scratching.wav,2,371.4957880296142,26.645574970686855
stim320_scratching.wav,3,504.9942744413329,26.674665703218178
stim320_scratching.wav,4,668.4924207208535,27.272535404497575
stim320_scratching.wav,5,867.9901588417365,27.173530487374016
stim320_scratching.wav,6,1111.4873981020623,28.102918768848795
stim320_scratching.wav,7,1409.9840137866918,29.790040642490425
stim320_scratching.wav,8,1773.9798868493556,31.291231555610718
stim320_scratching.wav,9,2219.4748358862144,30.748611625166163
stim320_scratching.wav,10,2763.46866815569,32.1170465334451
stim320_scratching.wav,11,3428.9611228897634,34.04592096046447
stim320_scratching.wav,12,4241.951905307196,36.166338135871484
stim320_scratching.wav,13,5235.940635593701,39.48686531891764
stim320_scratching.wav,14,6450.92686023968,45.13622581414708
stim320_scratching.wav,15,7936.410018027007,46.082173464003844
stim320_scratching.wav,16,9751.389440029025,45.46444149551479
stim320_scratching.wav,17,11970.364281584109,46.76953060917441
stim320_scratching.wav,18,14682.333533633406,45.598259913757246
stim320_scratching.wav,19,17997.79594335665,44.7293893713139
stim485_soul_music.wav,0,172.99803857099127,41.61639709117945
stim485_soul_music.wav,1,262.4970238432671,36.200506646338745
stim485_soul_music.wav,2,371.4957880296142,38.29348021254176
stim485_soul_music.wav,3,504.9942744413329,41.69935480364971
stim485_soul_music.wav,4,668.4924207208535,44.15378172355845
stim485_soul_music.wav,5,867.9901588417365,45.92689449812356
stim485_soul_music.wav,6,1111.4873981020623,44.53996977812241
stim485_soul_music.wav,7,1409.9840137866918,40.80193789063649
stim485_soul_music.wav,8,1773.9798868493556,41.60438687272774
stim485_soul_music.wav,9,2219.4748358862144,43.00099336778195
stim485_soul_music.wav,10,2763.46866815569,41.10339413831216
stim485_soul_music.wav,11,3428.9611228897634,41.29125272536407
stim485_soul_music.wav,12,4241.951905307196,39.51318779235235
stim485_soul_music.wav,13,5235.940635593701,33.357644558405624
stim485_soul_music.wav,14,6450.92686023968,32.47015992819102
stim485_soul_music.wav,15,7936.410018027007,29.861742430919964
stim485_soul_music.wav,16,9751.389440029025,26.788048745336507
stim485_soul_music.wav,17,11970.364281584109,19.167616400384567
stim485_soul_music.wav,18,14682.333533633406,10.933218519667774
stim485_soul_music.wav,19,17997.79594335665,-4.357058629160107
stim315_saxophone_jazz_solo.wav,0,172.99803857099127,40.56431995260509
stim315_saxophone_jazz_solo.wav,1,262.4970238432671,44.82992026753394
stim315_saxophone_jazz_solo.wav,2,371.4957880296142,43.328522010987356
stim315_saxophone_jazz_solo.wav,3,504.9942744413329,45.7626835717126
stim315_saxophone_jazz_solo.wav,4,668.4924207208535,44.893618550770846
stim315_saxophone_jazz_solo.wav,5,867.9901588417365,42.996187670259175
stim315_saxophone_jazz_solo.wav,6,1111.4873981020623,44.058758564510576
stim315_saxophone_jazz_solo.wav,7,1409.9840137866918,41.14384440406978
stim315_saxophone_jazz_solo.wav,8,1773.9798868493556,39.42484539416011
stim315_saxophone_jazz_solo.wav,9,2219.4748358862144,39.21484591324613
stim315_saxophone_jazz_solo.wav,10,2763.46866815569,36.58601917311819
stim315_saxophone_jazz_solo.wav,11,3428.9611228897634,32.58570821354498
stim315_saxophone_jazz_solo.wav,12,4241.951905307196,26.1744724270853
stim315_saxophone_jazz_solo.wav,13,5235.940635593701,25.445355120034026
stim315_saxophone_jazz_solo.wav,14,6450.92686023968,25.702953830274012
stim315_saxophone_jazz_solo.wav,15,7936.410018027007,25.309898799872652
stim315_saxophone_jazz_solo.wav,16,9751.389440029025,24.77079534650903
stim315_saxophone_jazz_solo.wav,17,11970.364281584109,23.446896039315185
stim315_saxophone_jazz_solo.wav,18,14682.333533633406,21.32930706866491
stim315_saxophone_jazz_solo.wav,19,17997.79594335665,17.477500378010117
stim150_finger_tapping.wav,0,172.99803857099127,36.41388367367693
stim150_finger_tapping.wav,1,262.4970238432671,37.99479247631986
stim150_finger_tapping.wav,2,371.4957880296142,35.24332483166083
stim150_finger_tapping.wav,3,504.9942744413329,35.411756784641355
stim150_finger_tapping.wav,4,668.4924207208535,35.68281608690405
stim150_finger_tapping.wav,5,867.9901588417365,38.464982445448825
stim150_finger_tapping.wav,6,1111.4873981020623,42.522602077580615
stim150_finger_tapping.wav,7,1409.9840137866918,44.512060563279505
stim150_finger_tapping.wav,8,1773.9798868493556,44.6536831665727
stim150_finger_tapping.wav,9,2219.4748358862144,42.43219729642042
stim150_finger_tapping.wav,10,2763.46866815569,39.623088758263314
stim150_finger_tapping.wav,11,3428.9611228897634,39.82413661831067
stim150_finger_tapping.wav,12,4241.951905307196,39.7295892929251
stim150_finger_tapping.wav,13,5235.940635593701,39.649385705080064
stim150_finger_tapping.wav,14,6450.92686023968,40.699958883371245
stim150_finger_tapping.wav,15,7936.410018027007,40.110054953867234
stim150_finger_tapping.wav,16,9751.389440029025,32.79434946661264
stim150_finger_tapping.wav,17,11970.364281584109,14.074212584199682
stim150_finger_tapping.wav,18,14682.333533633406,-14.596232888179603
stim150_finger_tapping.wav,19,17997.79594335665,-13.65833627879881
stim523_computer-synthesized_speech.wav,0,172.99803857099127,48.57422136656416
stim523_computer-synthesized_speech.wav,1,262.4970238432671,45.384100438519546
stim523_computer-synthesized_speech.wav,2,371.4957880296142,47.47833284062853
stim523_computer-synthesized_speech.wav,3,504.9942744413329,45.11931117024817
stim523_computer-synthesized_speech.wav,4,668.4924207208535,41.80522829361494
stim523_computer-synthesized_speech.wav,5,867.9901588417365,38.220420189909134
stim523_computer-synthesized_speech.wav,6,1111.4873981020623,36.343684262198764
stim523_computer-synthesized_speech.wav,7,1409.9840137866918,34.80061621299181
stim523_computer-synthesized_speech.wav,8,1773.9798868493556,37.0940792432737
stim523_computer-synthesized_speech.wav,9,2219.4748358862144,35.49108271842716
stim523_computer-synthesized_speech.wav,10,2763.46866815569,31.920837705745736
stim523_computer-synthesized_speech.wav,11,3428.9611228897634,31.10749792350302
stim523_computer-synthesized_speech.wav,12,4241.951905307196,32.11800286852517
stim523_computer-synthesized_speech.wav,13,5235.940635593701,30.681384521058852
stim523_computer-synthesized_speech.wav,14,6450.92686023968,33.44287587930421
stim523_computer-synthesized_speech.wav,15,7936.410018027007,35.82884139383167
stim523_computer-synthesized_speech.wav,16,9751.389440029025,35.42515162474594
stim523_computer-synthesized_speech.wav,17,11970.364281584109,23.395472115472163
stim523_computer-synthesized_speech.wav,18,14682.333533633406,-10.678593968584977
stim523_computer-synthesized_speech.wav,19,17997.79594335665,-11.55604343733576
stim194_helicopter.wav,0,172.99803857099127,47.544317162167914
stim194_helicopter.wav,1,262.4970238432671,46.74734748868318
stim194_helicopter.wav,2,371.4957880296142,46.82797032952459
stim194_helicopter.wav,3,504.9942744413329,44.818006590933464
stim194_helicopter.wav,4,668.4924207208535,37.53075765886023
stim194_helicopter.wav,5,867.9901588417365,40.8682369316335
stim194_helicopter.wav,6,1111.4873981020623,39.59537717612032
stim194_helicopter.wav,7,1409.9840137866918,35.80494072855438
stim194_helicopter.wav,8,1773.9798868493556,35.37327161714416
stim194_helicopter.wav,9,2219.4748358862144,31.925503939184647
stim194_helicopter.wav,10,2763.46866815569,29.117438079822474
stim194_helicopter.wav,11,3428.9611228897634,24.88354385957852
stim194_helicopter.wav,12,4241.951905307196,16.90628950945069
stim194_helicopter.wav,13,5235.940635593701,8.79936479454163
stim194_helicopter.wav,14,6450.92686023968,3.029569451786109
